player_id,session_at,duration_mins
P533,2026-04-04 17:03:35.564406,16
P533,2026-04-14 17:03:35.564406,45
P533,2026-04-17 17:03:35.564406,9
P533,2026-04-13 17:03:35.564406,28
P533,2026-04-08 17:03:35.564406,54
P533,2026-04-11 17:03:35.564406,19
P533,2026-04-07 17:03:35.564406,29
P533,2026-04-05 17:03:35.564406,50
P533,2026-04-07 17:03:35.564406,34
P533,2026-04-08 17:03:35.564406,13
P534,2026-04-14 17:03:35.564406,56
P534,2026-04-14 17:03:35.564406,44
P535,2026-04-08 17:03:35.564406,47
P535,2026-04-15 17:03:35.564406,12
P535,2026-04-10 17:03:35.564406,11
P535,2026-04-06 17:03:35.564406,49
P535,2026-04-08 17:03:35.564406,56
P536,2026-04-07 17:03:35.564406,13
P536,2026-04-10 17:03:35.564406,42
P536,2026-04-13 17:03:35.564406,55
P536,2026-04-08 17:03:35.564406,17
P536,2026-04-10 17:03:35.564406,21
P536,2026-04-04 17:03:35.564406,30
P536,2026-04-12 17:03:35.564406,13
P536,2026-04-02 17:03:35.564406,60
P536,2026-04-02 17:03:35.564406,48
P536,2026-04-06 17:03:35.564406,24
P536,2026-04-01 17:03:35.564406,52
P536,2026-03-31 17:03:35.564406,21
P536,2026-04-05 17:03:35.564406,10
P537,2026-04-03 17:03:35.564406,55
P538,2026-04-14 17:03:35.564406,16
P539,2026-04-11 17:03:35.564406,12
P539,2026-04-07 17:03:35.564406,10
P539,2026-04-07 17:03:35.564406,44
P540,2026-04-11 17:03:35.564406,58
P540,2026-04-15 17:03:35.564406,35
P540,2026-04-08 17:03:35.564406,11
P541,2026-04-17 17:03:35.564406,16
P541,2026-04-11 17:03:35.564406,53
P541,2026-04-13 17:03:35.564406,51
P541,2026-04-10 17:03:35.564406,29
P541,2026-04-10 17:03:35.564406,19
P541,2026-04-11 17:03:35.564406,48
P541,2026-04-16 17:03:35.564406,7
P541,2026-04-17 17:03:35.564406,22
P542,2026-04-07 17:03:35.564406,57
P542,2026-04-11 17:03:35.564406,36
P542,2026-04-07 17:03:35.564406,39
P542,2026-04-14 17:03:35.564406,26
P542,2026-03-31 17:03:35.564406,17
P542,2026-04-15 17:03:35.564406,28
P542,2026-04-09 17:03:35.564406,13
P542,2026-04-02 17:03:35.564406,23
P543,2026-03-24 17:03:35.564406,25
P543,2026-04-04 17:03:35.564406,25
P543,2026-03-23 17:03:35.564406,47
P543,2026-04-02 17:03:35.564406,45
P543,2026-04-09 17:03:35.564406,42
P543,2026-03-31 17:03:35.564406,35
P543,2026-04-09 17:03:35.564406,20
P543,2026-04-07 17:03:35.564406,8
P543,2026-04-04 17:03:35.564406,10
P543,2026-04-06 17:03:35.564406,9
P543,2026-04-06 17:03:35.564406,35
P543,2026-04-10 17:03:35.564406,21
P543,2026-03-24 17:03:35.564406,5
P544,2026-04-08 17:03:35.564406,59
P544,2026-04-17 17:03:35.564406,31
P544,2026-04-07 17:03:35.564406,16
P544,2026-04-05 17:03:35.564406,14
P544,2026-04-11 17:03:35.564406,18
P544,2026-04-07 17:03:35.564406,46
P544,2026-04-15 17:03:35.564406,13
P545,2026-04-14 17:03:35.564406,29
P545,2026-04-15 17:03:35.564406,39
P545,2026-04-15 17:03:35.564406,5
P545,2026-04-17 17:03:35.564406,24
P545,2026-04-17 17:03:35.564406,56
P545,2026-04-17 17:03:35.564406,10
P545,2026-04-14 17:03:35.564406,55
P546,2026-04-17 17:03:35.564406,9
P546,2026-04-17 17:03:35.564406,17
P546,2026-04-08 17:03:35.564406,7
P547,2026-04-14 17:03:35.564406,16
P547,2026-04-14 17:03:35.564406,44
P547,2026-04-16 17:03:35.564406,38
P547,2026-04-17 17:03:35.564406,30
P547,2026-04-17 17:03:35.564406,29
P547,2026-04-16 17:03:35.564406,19
P547,2026-04-17 17:03:35.564406,19
P547,2026-04-17 17:03:35.564406,22
P547,2026-04-16 17:03:35.564406,60
P547,2026-04-16 17:03:35.564406,26
P547,2026-04-15 17:03:35.564406,35
P547,2026-04-16 17:03:35.564406,46
P547,2026-04-16 17:03:35.564406,48
P547,2026-04-15 17:03:35.564406,39
P547,2026-04-14 17:03:35.564406,32
P548,2026-04-05 17:03:35.564406,44
P548,2026-04-07 17:03:35.564406,14
P548,2026-03-24 17:03:35.564406,7
P548,2026-03-27 17:03:35.564406,26
P548,2026-03-26 17:03:35.564406,42
P548,2026-04-17 17:03:35.564406,49
P548,2026-04-02 17:03:35.564406,44
P548,2026-04-17 17:03:35.564406,42
P548,2026-03-23 17:03:35.564406,48
P548,2026-03-30 17:03:35.564406,52
P548,2026-04-11 17:03:35.564406,23
P548,2026-04-10 17:03:35.564406,20
P548,2026-04-15 17:03:35.564406,53
P549,2026-04-15 17:03:35.564406,32
P550,2026-03-23 17:03:35.564406,36
P550,2026-04-17 17:03:35.564406,55
P550,2026-03-27 17:03:35.564406,60
P551,2026-04-16 17:03:35.564406,39
P551,2026-04-16 17:03:35.564406,42
P551,2026-04-17 17:03:35.564406,19
P551,2026-04-15 17:03:35.564406,53
P551,2026-04-15 17:03:35.564406,40
P551,2026-04-15 17:03:35.564406,9
P551,2026-04-15 17:03:35.564406,20
P551,2026-04-17 17:03:35.564406,49
P551,2026-04-15 17:03:35.564406,16
P551,2026-04-16 17:03:35.564406,19
P551,2026-04-17 17:03:35.564406,6
P551,2026-04-15 17:03:35.564406,41
P552,2026-04-10 17:03:35.564406,27
P552,2026-04-08 17:03:35.564406,7
P552,2026-04-05 17:03:35.564406,19
P552,2026-04-13 17:03:35.564406,51
P552,2026-04-11 17:03:35.564406,16
P552,2026-04-16 17:03:35.564406,60
P552,2026-04-08 17:03:35.564406,8
P552,2026-04-16 17:03:35.564406,46
P552,2026-04-04 17:03:35.564406,55
P552,2026-04-14 17:03:35.564406,43
P552,2026-04-15 17:03:35.564406,31
P552,2026-04-05 17:03:35.564406,37
P552,2026-04-02 17:03:35.564406,23
P552,2026-04-14 17:03:35.564406,12
P553,2026-04-08 17:03:35.564406,44
P553,2026-03-30 17:03:35.564406,40
P553,2026-03-27 17:03:35.564406,11
P553,2026-04-14 17:03:35.564406,51
P553,2026-04-01 17:03:35.564406,48
P553,2026-04-14 17:03:35.564406,6
P553,2026-04-17 17:03:35.564406,36
P554,2026-04-07 17:03:35.564406,6
P554,2026-03-26 17:03:35.564406,57
P554,2026-04-01 17:03:35.564406,8
P554,2026-04-17 17:03:35.564406,47
P554,2026-03-29 17:03:35.564406,52
P554,2026-04-06 17:03:35.564406,31
P554,2026-04-09 17:03:35.564406,49
P554,2026-04-11 17:03:35.564406,22
P554,2026-04-10 17:03:35.564406,5
P554,2026-03-30 17:03:35.564406,6
P554,2026-04-16 17:03:35.564406,39
P554,2026-03-30 17:03:35.564406,52
P554,2026-03-28 17:03:35.564406,25
P555,2026-04-11 17:03:35.564406,25
P555,2026-04-11 17:03:35.564406,58
P555,2026-04-11 17:03:35.564406,5
P555,2026-04-11 17:03:35.564406,54
P555,2026-04-16 17:03:35.564406,26
P555,2026-04-15 17:03:35.564406,19
P555,2026-04-17 17:03:35.564406,7
P555,2026-04-13 17:03:35.564406,23
P556,2026-04-10 17:03:35.564406,29
P556,2026-04-07 17:03:35.564406,48
P556,2026-04-10 17:03:35.564406,58
P556,2026-04-06 17:03:35.564406,42
P556,2026-04-12 17:03:35.564406,15
P556,2026-04-15 17:03:35.564406,32
P556,2026-04-17 17:03:35.564406,59
P556,2026-04-17 17:03:35.564406,43
P556,2026-04-06 17:03:35.564406,50
P556,2026-04-11 17:03:35.564406,6
P557,2026-04-14 17:03:35.564406,22
P557,2026-04-16 17:03:35.564406,42
P557,2026-04-10 17:03:35.564406,53
P557,2026-04-16 17:03:35.564406,5
P557,2026-04-17 17:03:35.564406,34
P557,2026-04-15 17:03:35.564406,43
P557,2026-04-17 17:03:35.564406,5
P557,2026-04-15 17:03:35.564406,54
P557,2026-04-14 17:03:35.564406,12
P558,2026-04-14 17:03:35.564406,11
P558,2026-04-11 17:03:35.564406,40
P558,2026-04-08 17:03:35.564406,39
P558,2026-04-14 17:03:35.564406,24
P558,2026-04-11 17:03:35.564406,26
P558,2026-04-11 17:03:35.564406,47
P558,2026-04-08 17:03:35.564406,20
P558,2026-04-13 17:03:35.564406,16
P558,2026-04-08 17:03:35.564406,13
P559,2026-04-11 17:03:35.564406,8
P559,2026-04-17 17:03:35.564406,26
P559,2026-04-15 17:03:35.564406,33
P559,2026-04-17 17:03:35.564406,48
P559,2026-04-15 17:03:35.564406,29
P559,2026-04-10 17:03:35.564406,13
P559,2026-04-07 17:03:35.564406,57
P559,2026-04-16 17:03:35.564406,59
P559,2026-04-05 17:03:35.564406,10
P559,2026-04-14 17:03:35.564406,11
P559,2026-04-16 17:03:35.564406,25
P559,2026-04-17 17:03:35.564406,20
P560,2026-04-04 17:03:35.564406,15
P560,2026-04-08 17:03:35.564406,31
P560,2026-04-05 17:03:35.564406,23
P560,2026-04-14 17:03:35.564406,25
P560,2026-04-07 17:03:35.564406,43
P561,2026-04-10 17:03:35.564406,12
P561,2026-04-17 17:03:35.564406,37
P562,2026-04-02 17:03:35.564406,26
P562,2026-03-31 17:03:35.564406,60
P562,2026-04-05 17:03:35.564406,7
P562,2026-03-26 17:03:35.564406,29
P562,2026-04-10 17:03:35.564406,30
P562,2026-04-01 17:03:35.564406,54
P562,2026-03-22 17:03:35.564406,14
P563,2026-04-17 17:03:35.564406,37
P563,2026-04-16 17:03:35.564406,12
P563,2026-04-16 17:03:35.564406,8
P563,2026-04-17 17:03:35.564406,16
P563,2026-04-17 17:03:35.564406,13
P564,2026-04-10 17:03:35.564406,59
P564,2026-04-05 17:03:35.564406,28
P564,2026-03-26 17:03:35.564406,5
P564,2026-04-13 17:03:35.564406,11
P564,2026-03-28 17:03:35.564406,27
P565,2026-04-13 17:03:35.564406,60
P565,2026-04-13 17:03:35.564406,56
P565,2026-04-15 17:03:35.564406,35
P565,2026-04-09 17:03:35.564406,9
P565,2026-04-17 17:03:35.564406,18
P565,2026-04-13 17:03:35.564406,14
P565,2026-04-12 17:03:35.564406,24
P565,2026-04-09 17:03:35.564406,40
P565,2026-04-13 17:03:35.564406,38
P566,2026-04-12 17:03:35.564406,29
P566,2026-04-15 17:03:35.564406,48
P566,2026-04-11 17:03:35.564406,49
P566,2026-04-15 17:03:35.564406,47
P566,2026-04-16 17:03:35.564406,32
P566,2026-04-17 17:03:35.564406,9
P566,2026-04-14 17:03:35.564406,52
P566,2026-04-17 17:03:35.564406,54
P567,2026-04-16 17:03:35.564406,54
P567,2026-04-11 17:03:35.564406,5
P568,2026-04-15 17:03:35.564406,57
P568,2026-04-17 17:03:35.564406,11
P568,2026-04-15 17:03:35.564406,43
P568,2026-04-17 17:03:35.564406,35
P568,2026-04-14 17:03:35.564406,42
P568,2026-04-17 17:03:35.564406,19
P568,2026-04-16 17:03:35.564406,26
P569,2026-04-15 17:03:35.564406,16
P569,2026-04-17 17:03:35.564406,30
P569,2026-04-17 17:03:35.564406,37
P569,2026-04-17 17:03:35.564406,49
P570,2026-04-12 17:03:35.564406,29
P571,2026-03-28 17:03:35.564406,36
P571,2026-03-28 17:03:35.564406,46
P571,2026-04-08 17:03:35.564406,9
P571,2026-04-14 17:03:35.564406,52
P571,2026-04-15 17:03:35.564406,44
P571,2026-04-14 17:03:35.564406,38
P571,2026-03-27 17:03:35.564406,12
P571,2026-04-17 17:03:35.564406,51
P572,2026-04-06 17:03:35.564406,58
P573,2026-03-23 17:03:35.564406,51
P573,2026-04-12 17:03:35.564406,53
P573,2026-04-16 17:03:35.564406,42
P573,2026-04-09 17:03:35.564406,23
P573,2026-03-29 17:03:35.564406,16
P573,2026-04-17 17:03:35.564406,5
P574,2026-04-17 17:03:35.564406,16
P574,2026-04-16 17:03:35.564406,33
P575,2026-04-06 17:03:35.564406,36
P575,2026-03-22 17:03:35.564406,55
P575,2026-04-05 17:03:35.564406,54
P575,2026-04-12 17:03:35.564406,36
P575,2026-03-31 17:03:35.564406,25
P575,2026-04-13 17:03:35.564406,11
P575,2026-04-09 17:03:35.564406,45
P575,2026-03-24 17:03:35.564406,36
P575,2026-04-15 17:03:35.564406,30
P575,2026-04-12 17:03:35.564406,39
P575,2026-03-22 17:03:35.564406,43
P575,2026-04-09 17:03:35.564406,26
P575,2026-04-15 17:03:35.564406,17
P575,2026-03-26 17:03:35.564406,44
P576,2026-04-15 17:03:35.564406,26
P576,2026-04-12 17:03:35.564406,6
P576,2026-04-13 17:03:35.564406,42
P576,2026-04-15 17:03:35.564406,46
P576,2026-04-14 17:03:35.564406,60
P576,2026-04-15 17:03:35.564406,19
P576,2026-04-16 17:03:35.564406,27
P576,2026-04-16 17:03:35.564406,20
P576,2026-04-14 17:03:35.564406,50
P576,2026-04-13 17:03:35.564406,24
P576,2026-04-12 17:03:35.564406,41
P576,2026-04-12 17:03:35.564406,43
P576,2026-04-16 17:03:35.564406,59
P576,2026-04-14 17:03:35.564406,59
P577,2026-03-27 17:03:35.564406,52
P577,2026-04-10 17:03:35.564406,54
P577,2026-04-13 17:03:35.564406,30
P577,2026-04-15 17:03:35.564406,57
P577,2026-04-07 17:03:35.564406,55
P577,2026-03-30 17:03:35.564406,37
P577,2026-04-07 17:03:35.564406,45
P577,2026-04-11 17:03:35.564406,53
P577,2026-04-09 17:03:35.564406,37
P577,2026-04-04 17:03:35.564406,31
P578,2026-04-11 17:03:35.564406,29
P578,2026-04-11 17:03:35.564406,59
P578,2026-04-09 17:03:35.564406,24
P578,2026-04-16 17:03:35.564406,14
P578,2026-04-12 17:03:35.564406,58
P578,2026-04-15 17:03:35.564406,52
P578,2026-04-11 17:03:35.564406,57
P578,2026-04-14 17:03:35.564406,12
P578,2026-04-07 17:03:35.564406,40
P578,2026-04-09 17:03:35.564406,26
P578,2026-04-10 17:03:35.564406,10
P578,2026-04-08 17:03:35.564406,56
P578,2026-04-16 17:03:35.564406,6
P578,2026-04-10 17:03:35.564406,25
P578,2026-04-14 17:03:35.564406,58
P580,2026-04-16 17:03:35.564406,32
P580,2026-04-17 17:03:35.564406,36
P580,2026-04-16 17:03:35.564406,7
P580,2026-04-17 17:03:35.564406,59
P580,2026-04-16 17:03:35.564406,47
P580,2026-04-16 17:03:35.564406,20
P580,2026-04-16 17:03:35.564406,24
P580,2026-04-16 17:03:35.564406,16
P580,2026-04-16 17:03:35.564406,27
P580,2026-04-16 17:03:35.564406,54
P580,2026-04-16 17:03:35.564406,23
P581,2026-03-27 17:03:35.564406,10
P581,2026-03-26 17:03:35.564406,14
P581,2026-04-06 17:03:35.564406,24
P581,2026-04-05 17:03:35.564406,14
P581,2026-04-01 17:03:35.564406,16
P581,2026-04-10 17:03:35.564406,25
P581,2026-04-15 17:03:35.564406,42
P581,2026-04-02 17:03:35.564406,56
P581,2026-04-03 17:03:35.564406,48
P581,2026-04-11 17:03:35.564406,10
P582,2026-04-04 17:03:35.564406,40
P582,2026-04-12 17:03:35.564406,44
P583,2026-04-16 17:03:35.564406,23
P583,2026-03-31 17:03:35.564406,60
P583,2026-04-05 17:03:35.564406,49
P584,2026-04-10 17:03:35.564406,20
P584,2026-03-29 17:03:35.564406,11
P584,2026-04-01 17:03:35.564406,56
P584,2026-04-09 17:03:35.564406,26
P584,2026-04-14 17:03:35.564406,28
P584,2026-04-09 17:03:35.564406,33
P584,2026-04-17 17:03:35.564406,40
P585,2026-04-04 17:03:35.564406,24
P585,2026-03-27 17:03:35.564406,29
P585,2026-03-30 17:03:35.564406,51
P585,2026-04-02 17:03:35.564406,37
P585,2026-03-18 17:03:35.564406,15
P585,2026-03-20 17:03:35.564406,55
P586,2026-04-16 17:03:35.564406,55
P586,2026-04-14 17:03:35.564406,55
P586,2026-04-17 17:03:35.564406,7
P586,2026-04-15 17:03:35.564406,20
P586,2026-04-13 17:03:35.564406,57
P586,2026-04-14 17:03:35.564406,8
P586,2026-04-17 17:03:35.564406,50
P586,2026-04-17 17:03:35.564406,50
P586,2026-04-16 17:03:35.564406,13
P586,2026-04-14 17:03:35.564406,24
P586,2026-04-15 17:03:35.564406,16
P586,2026-04-15 17:03:35.564406,28
P586,2026-04-14 17:03:35.564406,12
P586,2026-04-14 17:03:35.564406,53
P586,2026-04-14 17:03:35.564406,37
P587,2026-04-11 17:03:35.564406,28
P587,2026-04-17 17:03:35.564406,7
P587,2026-04-05 17:03:35.564406,16
P587,2026-04-17 17:03:35.564406,55
P587,2026-03-29 17:03:35.564406,17
P587,2026-04-15 17:03:35.564406,57
P587,2026-04-07 17:03:35.564406,12
P588,2026-04-16 17:03:35.564406,57
P588,2026-04-16 17:03:35.564406,59
P588,2026-04-17 17:03:35.564406,47
P588,2026-04-17 17:03:35.564406,41
P588,2026-04-17 17:03:35.564406,48
P588,2026-04-17 17:03:35.564406,27
P588,2026-04-16 17:03:35.564406,8
P588,2026-04-17 17:03:35.564406,58
P588,2026-04-17 17:03:35.564406,41
P588,2026-04-17 17:03:35.564406,38
P588,2026-04-17 17:03:35.564406,47
P588,2026-04-16 17:03:35.564406,14
P588,2026-04-17 17:03:35.564406,6
P588,2026-04-17 17:03:35.564406,27
P588,2026-04-16 17:03:35.564406,54
P589,2026-04-08 17:03:35.564406,10
P589,2026-04-17 17:03:35.564406,51
P589,2026-04-01 17:03:35.564406,10
P589,2026-04-01 17:03:35.564406,13
P589,2026-04-05 17:03:35.564406,33
P589,2026-04-14 17:03:35.564406,30
P589,2026-04-09 17:03:35.564406,20
P589,2026-03-30 17:03:35.564406,37
P590,2026-04-10 17:03:35.564406,45
P590,2026-04-17 17:03:35.564406,32
P590,2026-04-14 17:03:35.564406,5
P590,2026-04-13 17:03:35.564406,26
P591,2026-04-13 17:03:35.564406,22
P592,2026-04-09 17:03:35.564406,23
P593,2026-03-29 17:03:35.564406,31
P593,2026-04-02 17:03:35.564406,13
P594,2026-04-05 17:03:35.564406,21
P594,2026-04-09 17:03:35.564406,6
P594,2026-04-04 17:03:35.564406,45
P594,2026-04-03 17:03:35.564406,8
P594,2026-04-17 17:03:35.564406,45
P596,2026-04-11 17:03:35.564406,60
P596,2026-04-09 17:03:35.564406,46
P596,2026-04-06 17:03:35.564406,53
P596,2026-04-09 17:03:35.564406,36
P596,2026-04-12 17:03:35.564406,40
P596,2026-04-10 17:03:35.564406,16
P596,2026-04-17 17:03:35.564406,26
P596,2026-04-16 17:03:35.564406,57
P597,2026-04-12 17:03:35.564406,59
P597,2026-03-26 17:03:35.564406,41
P598,2026-04-10 17:03:35.564406,25
P598,2026-04-03 17:03:35.564406,23
P598,2026-03-29 17:03:35.564406,45
P598,2026-04-12 17:03:35.564406,17
P598,2026-03-27 17:03:35.564406,42
P598,2026-04-01 17:03:35.564406,53
P598,2026-04-09 17:03:35.564406,11
P598,2026-03-28 17:03:35.564406,48
P598,2026-03-26 17:03:35.564406,30
P598,2026-04-15 17:03:35.564406,32
P598,2026-04-09 17:03:35.564406,8
P598,2026-03-28 17:03:35.564406,18
P598,2026-04-07 17:03:35.564406,59
P599,2026-03-29 17:03:35.564406,38
P599,2026-04-01 17:03:35.564406,48
P599,2026-03-29 17:03:35.564406,14
P599,2026-03-29 17:03:35.564406,22
P599,2026-03-22 17:03:35.564406,50
P599,2026-04-06 17:03:35.564406,59
P599,2026-03-27 17:03:35.564406,33
P599,2026-04-01 17:03:35.564406,59
P599,2026-04-08 17:03:35.564406,43
P599,2026-04-08 17:03:35.564406,6
P599,2026-03-30 17:03:35.564406,40
P600,2026-04-11 17:03:35.564406,25
P600,2026-04-14 17:03:35.564406,60
P600,2026-04-13 17:03:35.564406,46
P600,2026-04-15 17:03:35.564406,18
P600,2026-04-14 17:03:35.564406,29
P600,2026-04-12 17:03:35.564406,16
P601,2026-04-16 17:03:35.564406,41
P601,2026-04-15 17:03:35.564406,36
P601,2026-04-12 17:03:35.564406,53
P601,2026-04-17 17:03:35.564406,39
P601,2026-04-17 17:03:35.564406,42
P602,2026-04-02 17:03:35.564406,45
P602,2026-03-31 17:03:35.564406,7
P602,2026-03-24 17:03:35.564406,22
P602,2026-04-05 17:03:35.564406,49
P603,2026-04-13 17:03:35.564406,50
P603,2026-04-09 17:03:35.564406,55
P603,2026-04-15 17:03:35.564406,9
P603,2026-04-09 17:03:35.564406,59
P603,2026-04-03 17:03:35.564406,35
P603,2026-03-30 17:03:35.564406,35
P603,2026-03-23 17:03:35.564406,31
P603,2026-03-29 17:03:35.564406,24
P603,2026-04-16 17:03:35.564406,9
P603,2026-03-25 17:03:35.564406,59
P603,2026-04-03 17:03:35.564406,8
P603,2026-03-23 17:03:35.564406,23
P603,2026-03-23 17:03:35.564406,32
P603,2026-03-25 17:03:35.564406,31
P603,2026-03-28 17:03:35.564406,14
P604,2026-04-02 17:03:35.564406,5
P604,2026-04-15 17:03:35.564406,60
P604,2026-03-23 17:03:35.564406,18
P604,2026-04-17 17:03:35.564406,8
P604,2026-04-15 17:03:35.564406,24
P604,2026-04-13 17:03:35.564406,14
P605,2026-04-15 17:03:35.564406,21
P605,2026-04-16 17:03:35.564406,18
P605,2026-04-16 17:03:35.564406,30
P605,2026-04-15 17:03:35.564406,26
P606,2026-04-07 17:03:35.564406,17
P606,2026-03-31 17:03:35.564406,32
P606,2026-04-13 17:03:35.564406,30
P607,2026-04-17 17:03:35.564406,50
P607,2026-04-17 17:03:35.564406,20
P607,2026-04-16 17:03:35.564406,51
P607,2026-04-16 17:03:35.564406,26
P607,2026-04-16 17:03:35.564406,38
P607,2026-04-14 17:03:35.564406,26
P607,2026-04-15 17:03:35.564406,30
P607,2026-04-16 17:03:35.564406,37
P607,2026-04-14 17:03:35.564406,20
P607,2026-04-16 17:03:35.564406,41
P607,2026-04-16 17:03:35.564406,48
P607,2026-04-16 17:03:35.564406,13
P607,2026-04-14 17:03:35.564406,35
P607,2026-04-17 17:03:35.564406,41
P607,2026-04-16 17:03:35.564406,58
P608,2026-03-28 17:03:35.564406,32
P608,2026-04-10 17:03:35.564406,51
P608,2026-03-29 17:03:35.564406,39
P608,2026-04-14 17:03:35.564406,59
P608,2026-04-04 17:03:35.564406,38
P608,2026-03-22 17:03:35.564406,35
P608,2026-04-05 17:03:35.564406,55
P608,2026-04-15 17:03:35.564406,51
P608,2026-04-03 17:03:35.564406,12
P608,2026-04-09 17:03:35.564406,14
P608,2026-04-15 17:03:35.564406,19
P608,2026-03-27 17:03:35.564406,30
P608,2026-04-08 17:03:35.564406,14
P609,2026-04-16 17:03:35.564406,47
P609,2026-04-15 17:03:35.564406,14
P609,2026-03-24 17:03:35.564406,10
P609,2026-04-02 17:03:35.564406,59
P609,2026-03-27 17:03:35.564406,35
P609,2026-04-03 17:03:35.564406,41
P609,2026-04-11 17:03:35.564406,53
P609,2026-03-29 17:03:35.564406,7
P609,2026-04-02 17:03:35.564406,21
P609,2026-04-06 17:03:35.564406,29
P609,2026-03-24 17:03:35.564406,9
P609,2026-04-10 17:03:35.564406,15
P609,2026-03-27 17:03:35.564406,25
P609,2026-04-07 17:03:35.564406,18
P609,2026-04-01 17:03:35.564406,39
P610,2026-03-31 17:03:35.564406,55
P610,2026-03-22 17:03:35.564406,31
P611,2026-04-15 17:03:35.564406,20
P611,2026-04-11 17:03:35.564406,54
P611,2026-04-06 17:03:35.564406,47
P611,2026-04-16 17:03:35.564406,20
P611,2026-04-13 17:03:35.564406,37
P611,2026-04-15 17:03:35.564406,58
P611,2026-04-11 17:03:35.564406,7
P612,2026-04-12 17:03:35.564406,32
P612,2026-04-16 17:03:35.564406,21
P612,2026-04-09 17:03:35.564406,22
P612,2026-04-10 17:03:35.564406,58
P612,2026-04-17 17:03:35.564406,10
P612,2026-04-05 17:03:35.564406,25
P612,2026-04-07 17:03:35.564406,22
P612,2026-04-15 17:03:35.564406,55
P612,2026-04-16 17:03:35.564406,34
P612,2026-04-17 17:03:35.564406,16
P612,2026-04-12 17:03:35.564406,33
P612,2026-04-05 17:03:35.564406,48
P613,2026-04-15 17:03:35.564406,37
P613,2026-04-15 17:03:35.564406,5
P614,2026-04-17 17:03:35.564406,26
P614,2026-04-13 17:03:35.564406,58
P614,2026-04-15 17:03:35.564406,20
P614,2026-04-16 17:03:35.564406,11
P614,2026-04-12 17:03:35.564406,59
P614,2026-04-15 17:03:35.564406,36
P614,2026-04-13 17:03:35.564406,5
P615,2026-04-04 17:03:35.564406,29
P615,2026-04-03 17:03:35.564406,9
P615,2026-04-02 17:03:35.564406,58
P615,2026-04-17 17:03:35.564406,57
P615,2026-04-05 17:03:35.564406,31
P615,2026-04-14 17:03:35.564406,37
P615,2026-04-02 17:03:35.564406,35
P615,2026-04-06 17:03:35.564406,34
P615,2026-04-08 17:03:35.564406,45
P615,2026-04-03 17:03:35.564406,35
P615,2026-04-08 17:03:35.564406,35
P616,2026-04-01 17:03:35.564406,32
P616,2026-04-06 17:03:35.564406,38
P616,2026-04-04 17:03:35.564406,28
P616,2026-04-01 17:03:35.564406,7
P616,2026-04-14 17:03:35.564406,39
P616,2026-03-29 17:03:35.564406,12
P616,2026-03-23 17:03:35.564406,34
P617,2026-04-10 17:03:35.564406,32
P617,2026-04-10 17:03:35.564406,54
P617,2026-04-17 17:03:35.564406,53
P617,2026-04-16 17:03:35.564406,24
P618,2026-04-02 17:03:35.564406,8
P618,2026-04-13 17:03:35.564406,45
P618,2026-04-17 17:03:35.564406,56
P618,2026-04-09 17:03:35.564406,20
P618,2026-04-03 17:03:35.564406,56
P618,2026-04-09 17:03:35.564406,5
P618,2026-04-03 17:03:35.564406,9
P618,2026-04-05 17:03:35.564406,23
P618,2026-04-03 17:03:35.564406,14
P618,2026-04-04 17:03:35.564406,20
P618,2026-04-01 17:03:35.564406,58
P619,2026-04-07 17:03:35.564406,24
P619,2026-03-28 17:03:35.564406,6
P619,2026-04-04 17:03:35.564406,29
P620,2026-03-30 17:03:35.564406,31
P620,2026-03-29 17:03:35.564406,47
P620,2026-03-19 17:03:35.564406,54
P620,2026-03-20 17:03:35.564406,5
P620,2026-03-19 17:03:35.564406,36
P620,2026-03-30 17:03:35.564406,17
P620,2026-04-02 17:03:35.564406,6
P620,2026-04-12 17:03:35.564406,33
P620,2026-04-11 17:03:35.564406,55
P620,2026-03-21 17:03:35.564406,58
P620,2026-04-08 17:03:35.564406,6
P620,2026-03-24 17:03:35.564406,31
P620,2026-03-25 17:03:35.564406,20
P620,2026-03-29 17:03:35.564406,14
P621,2026-03-28 17:03:35.564406,52
P621,2026-04-04 17:03:35.564406,10
P621,2026-03-28 17:03:35.564406,42
P621,2026-04-04 17:03:35.564406,58
P621,2026-04-17 17:03:35.564406,21
P621,2026-03-25 17:03:35.564406,58
P621,2026-04-07 17:03:35.564406,24
P621,2026-03-24 17:03:35.564406,23
P621,2026-03-24 17:03:35.564406,23
P621,2026-04-16 17:03:35.564406,46
P621,2026-04-05 17:03:35.564406,21
P622,2026-04-09 17:03:35.564406,55
P622,2026-04-12 17:03:35.564406,16
P622,2026-04-09 17:03:35.564406,42
P622,2026-04-14 17:03:35.564406,39
P622,2026-04-09 17:03:35.564406,6
P622,2026-04-09 17:03:35.564406,24
P622,2026-04-09 17:03:35.564406,55
P622,2026-04-08 17:03:35.564406,35
P622,2026-04-06 17:03:35.564406,58
P622,2026-04-12 17:03:35.564406,37
P622,2026-04-06 17:03:35.564406,11
P622,2026-04-11 17:03:35.564406,45
P623,2026-04-13 17:03:35.564406,12
P623,2026-04-15 17:03:35.564406,16
P623,2026-04-12 17:03:35.564406,41
P623,2026-04-17 17:03:35.564406,15
P623,2026-04-04 17:03:35.564406,31
P623,2026-04-04 17:03:35.564406,48
P623,2026-04-04 17:03:35.564406,45
P623,2026-04-17 17:03:35.564406,37
P624,2026-04-04 17:03:35.564406,59
P625,2026-04-13 17:03:35.564406,51
P625,2026-04-16 17:03:35.564406,55
